"map","begin","title","end"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00046000001","1957-01-01","Kaart van Amsterdam No. 3","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00047000001","1957-01-01","Kaart van Amsterdam No. 3","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00048000001","1960-01-01","Kaart van Amsterdam No. 3","1960-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00051000001","1964-01-01","Kaart van Amsterdam No. 3","1964-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00052000001","1936-01-01","Kaart van Amsterdam No. 4","1936-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00053000001","1941-01-01","Kaart van Amsterdam No. 4","1942-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00054000001","1941-01-01","Kaart van Amsterdam No. 4","1942-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00055000001","1941-01-01","Kaart van Amsterdam No. 4","1946-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00056000001","1941-01-01","Kaart van Amsterdam No. 4","1946-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00057000001","1941-01-01","Kaart van Amsterdam No. 4","1946-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00058000001","1941-01-01","Kaart van Amsterdam No. 4","1952-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00059000001","1941-01-01","Kaart van Amsterdam No. 4","1952-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00060000001","1952-01-01","Kaart van Amsterdam No. 4","1952-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00061000001","1941-01-01","Kaart van Amsterdam No. 4","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00062000001","1941-01-01","Kaart van Amsterdam No. 4","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00063000001","1941-01-01","Kaart van Amsterdam No. 4","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00064000001","1960-01-01","Kaart van Amsterdam No. 4","1960-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00067000001","1964-01-01","Kaart van Amsterdam No. 4","1964-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00069000001","1939-09-01","Correctieblad No 1","1939-09-30"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00070000001","1989-01-01","De Kaart van Amsterdam schaal 1:10.000. Legenda","1989-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00071000001","2006-01-01","Kleinschalige Basiskaart van Amsterdam Schaal 1:10.000 (Kbk10). Legenda","2007-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00072000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00073000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00074000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00075000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00076000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00077000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00078000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1984-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00079000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1984-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00080000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1984-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00081000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1984-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00082000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1989-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00083000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 1","1991-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00084000001","1990-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 1","1991-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00085000001","1990-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 1","1991-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00086000001","1990-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 1","1991-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00090000001","1999-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 1","2000-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00091000001","2002-04-01","Topografische Kaart van Amsterdam 1:10.000, Blad 1","2003-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00092000001","2011-01-01","Kleinschalige Basiskaart van Amsterdam 1:10.000, Blad 1","2011-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00093000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00094000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00095000001","1967-01-01","Kaart van Amsterdam 1:10.000","1972-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00096000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00097000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00098000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00099000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00100000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00101000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00102000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00103000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00104000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 2","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00105000001","1988-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 2","1989-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00106000001","1988-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 2","1989-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00107000001","1988-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 2","1989-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00111000001","1998-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 2","1999-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00112000001","2011-01-01","Kleinschalige Basiskaart van Amsterdam 1:10.000, Blad 2","2011-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00114000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00115000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00116000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00117000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1972-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00118000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1974-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00119000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1974-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00120000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00121000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00122000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00123000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00124000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00125000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00126000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1991-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00127000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1991-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00128000001","1981-01-01","Kaart van Amsterdam 1:10.000, Blad 3","1991-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00129000001","1991-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 3","1992-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00130000001","1991-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 3","1992-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00131000001","1991-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 3","1992-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00132000001","1997-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 3","1997-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00133000001","1997-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 3","1997-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00134000001","2002-05-01","Topografische Kaart van Amsterdam 1:10.000, Blad 3","2002-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00135000001","2011-01-01","Kleinschalige basiskaart van Amsterdam 1:10.000, Blad 3","2011-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00136000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00137000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00138000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00139000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1972-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00140000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1974-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00141000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1974-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00142000001","1974-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1974-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00143000001","1984-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00144000001","1984-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00145000001","1984-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00146000001","1984-01-01","Kaart van Amsterdam 1:10.000, Blad 4","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00147000001","1991-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 4","1992-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00148000001","1991-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 4","1992-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00149000001","1991-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 4","1992-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00152000001","2011-01-01","Kleinschalige Basiskaart van Amsterdam 1:10.000, Blad 4","2011-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00153000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00154000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00155000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00156000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00157000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00158000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00159000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00160000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00161000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00162000001","1984-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00163000001","1984-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00164000001","1984-01-01","Kaart van Amsterdam 1:10.000, Blad 5","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00165000001","1992-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 5","1993-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00166000001","1992-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 5","1993-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00167000001","1992-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 5","1993-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00168000001","1996-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 5","1997-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00169000001","1996-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 5","1997-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00170000001","2002-04-01","Topografische Kaart van Amsterdam 1:10.000, Blad 5","2003-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00171000001","2011-01-01","Kleinschalige Basiskaart van Amsterdam 1:10.000, Blad 5","2011-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00172000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00173000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00174000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00175000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00176000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00177000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00178000001","1976-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1986-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00179000001","1976-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1986-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00180000001","1976-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1986-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00181000001","1986-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1987-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00182000001","1986-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1987-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00183000001","1986-01-01","Kaart van Amsterdam 1:10.000, Blad 6","1987-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00184000001","1993-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 6","1994-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00185000001","1993-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 6","1994-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00186000001","1997-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 6","1997-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00187000001","1997-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 6","1997-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00188000001","2002-04-01","Topografische Kaart van Amsterdam 1:10.000, Blad 6","2003-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00189000001","2011-01-01","Kleinschalige Basiskaart van Amsterdam 1:10.000, Blad 6","2011-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00190000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 7","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00191000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 7","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00192000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 7","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00193000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 7","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00194000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 7","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00195000001","1987-01-01","Kaart van Amsterdam 1:10.000, Blad 7","1987-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00196000001","1987-01-01","Kaart van Amsterdam 1:10.000, Blad 7","1987-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00197000001","1987-01-01","Kaart van Amsterdam 1:10.000, Blad 7","1987-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00198000001","1993-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 7","1994-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00199000001","1993-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 7","1994-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00200000001","1998-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 7","1999-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00201000001","2011-01-01","Kleinschalige Basiskaart van Amsterdam 1:10.000, Blad 7","2011-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00202000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 8","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00204000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 8","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00205000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 8","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00206000001","1975-01-01","Kaart van Amsterdam 1:10.000, Blad 8","1975-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00207000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 8","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00208000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 8","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00209000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 8","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00210000001","1982-01-01","Kaart van Amsterdam 1:10.000, Blad 8","1983-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00211000001","1989-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 8","1990-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00212000001","1989-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 8","1990-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00213000001","1989-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 8","1990-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00216000001","1999-01-01","Topografische Kaart van Amsterdam 1:10.000, Blad 8","2000-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00217000001","2002-04-01","Topografische Kaart van Amsterdam 1:10.000, Blad 8","2003-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00218000001","2011-01-01","Kleinschalige Basiskaart van Amsterdam 1:10.000, Blad 8","2011-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00219000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 9","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00220000001","1967-01-01","Kaart van Amsterdam 1:10.000, Blad 9","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/ANWQ00221000001","1972-01-01","Kaart van Amsterdam 1:10.000, Blad 9","1972-12-31"
